course_id,title,platform,provider,level,duration,rating,skills,price
161,"Unsupervised Learning, Recommenders, Reinforcement Learning",Coursera,DeepLearning.AI,Beginner,35.0,4.9,"['"" Applied Machine Learning""', '{"" Algorithms""', '"" Machine Learning""', '"" Reinforcement Learning""', '"" Mathematics""', '"" Statistical Machine Learning""', '"" Machine Learning Software""', '"" Human Learning""', '"" Deep Learning""', '"" Tensorflow""}', '"" Machine Learning Algorithms""']",0.0
162,"NoSQL, Big Data, and Spark Foundations",Coursera,IBM,Beginner,450.0,4.4,"['"" Machine Learning""', '{"" Apache""', '"" Big Data""', '"" Load""', '"" Databases""', '"" Distributed Computing Architecture""', '"" Data Architecture""', '"" Data Model""', '"" NoSQL""', '"" IBM Cloud""', '"" Cloud Applications""', '"" Kubernetes""', '"" Database Administration""', '"" Data Management""', '"" Python Programming""}', '"" SQL""', '"" Cloud Computing""', '"" Extract""', '"" Transform""', '"" Database Design""', '"" Cloud Storage""']",0.0
163,"Python for Data Science, AI & Development",Coursera,IBM,Beginner,150.0,4.6,"['{"" Python Programming""', '"" Data Analysis""}', '"" Computer Programming""']",0.0
164,AI Product Management,Coursera,Duke University,Beginner,450.0,4.7,"['"" Regression""', '{"" Machine Learning""', '"" Communication""', '"" Data Mining""', '"" Data Analysis""', '"" Algorithms""', '"" Data Science""', '"" Project Management""', '"" Human Computer Interaction""', '"" User Experience Design""', '"" Probability & Statistics""', '"" User Experience""', '"" Leadership and Management""}', '"" Human Learning""', '"" Deep Learning""', '"" Machine Learning Algorithms""', '"" Human Factors (Security)""', '"" Applied Machine Learning""', '"" Design and Product""']",0.0
165,Crash Course on Python,Coursera,Google,Beginner,150.0,4.8,"['{"" Computer Programming""', '"" Python Programming""}', '"" Data Structures""', '"" Problem Solving""']",0.0
166,Data Structures and Algorithms,Coursera,University of California San Diego,Intermediate,450.0,4.6,"['{"" Algorithms""', '"" Data Structures""', '"" Problem Solving""', '"" Theoretical Computer Science""', '"" Graph Theory""', '"" Computational Thinking""', '"" Critical Thinking""', '"" Algebra""', '"" Mathematics""', '"" Software Testing""}', '"" C++ Programming""', '"" Computer Programming Tools""', '"" Computer Programming""', '"" Computational Logic""', '"" Programming Principles""', '"" Mathematical Theory & Analysis""']",0.0
167,Certified in Cybersecurity,Coursera,ISC2,Beginner,450.0,4.8,"['"" Cyberattacks""}', '"" Network Security""', '"" Cryptography""', '{"" Computer Security Incident Management""', '"" Leadership and Management""', '"" Risk Management""']",0.0
168,Data Science,Coursera,Johns Hopkins University,Beginner,450.0,4.5,"['"" Regression""', '"" Machine Learning""', '"" Communication""', '"" Data Visualization""', '{"" R Programming""', '"" Critical Thinking""', '"" Web Development""}', '"" Visualization (Computer Graphics)""', '"" Statistical Machine Learning""', '"" Machine Learning Software""', '"" Product Development""', '"" Big Data""', '"" Data Mining""', '"" Correlation And Dependence""', '"" Basic Descriptive Statistics""', '"" Computer Graphics""', '"" Natural Language Processing""', '"" Load""', '"" Databases""', '"" Statistical Programming""', '"" Data Analysis""', '"" Computer Programming Tools""', '"" Algorithms""', '"" Data Model""', '"" Exploratory Data Analysis""', '"" Statistical Analysis""', '"" Probability Distribution""', '"" Knitr""', '"" Problem Solving""', '"" Probability & Statistics""', '"" Data Management""', '"" Human Learning""', '"" Computer Programming""', '"" Machine Learning Algorithms""', '"" Extract""', '"" Estimation""', '"" Applied Machine Learning""', '"" Computer Graphic Techniques""', '"" Data Structures""', '"" Statistical Tests""', '"" Process Analysis""', '"" Interactive Data Visualization""', '"" Computational Thinking""', '"" Plot (Graphics)""', '"" General Statistics""', '"" Transform""', '"" Programming Principles""']",0.0
169,Generative Adversarial Networks (GANs),Coursera,DeepLearning.AI,Intermediate,150.0,4.7,"['"" Computer Vision""', '{"" Machine Learning""', '"" Python Programming""', '"" Probability & Statistics""', '"" Statistical Programming""', '"" Artificial Neural Networks""', '"" Machine Learning Software""', '"" General Statistics""', '"" Problem Solving""}', '"" Human Learning""', '"" Deep Learning""', '"" Computer Programming""', '"" Machine Learning Algorithms""']",0.0
170,"Assets, Threats, and Vulnerabilities",Coursera,Google,Beginner,35.0,4.8,"['{"" Cryptography""', '"" Linux""}']",0.0
171,Genomic Data Science,Coursera,Johns Hopkins University,Intermediate,450.0,4.5,"['"" Operating Systems""', '"" Correlation And Dependence""}', '"" Research and Design""', '"" Big Data""', '"" Computational Logic""', '"" Statistical Programming""', '"" Data Analysis""', '"" Computer Programming Tools""', '"" Algorithms""', '"" Exploratory Data Analysis""', '"" Statistical Analysis""', '{"" Bioinformatics""', '"" Probability & Statistics""', '"" Problem Solving""', '"" Computer Programming""', '"" Experiment""', '"" R Programming""', '"" Data Analysis Software""', '"" Python Programming""', '"" Data Structures""', '"" Statistical Tests""', '"" Computational Thinking""', '"" General Statistics""', '"" Biostatistics""', '"" Programming Principles""']",0.0
172,Cybersécurité Google,Coursera,Google,Beginner,450.0,4.7,"['{"" Linux""', '"" SQL""}']",0.0
173,U.S. Federal Taxation,Coursera,University of Illinois at Urbana-Champaign,Intermediate,450.0,4.8,"['"" General Accounting""', '"" Generally Accepted Accounting Principles (GAAP)""', '"" Problem Solving""', '"" Financial Analysis""', '"" Financial Accounting""', '"" Accounting""', '"" Critical Thinking""', '"" Regulations and Compliance""', '"" Corporate Accouting""', '"" Finance""', '"" Benefits""}', '{"" Taxes""']",0.0
174,Algorithms,Coursera,Stanford University,Intermediate,450.0,4.8,"['{"" Algorithms""', '"" Theoretical Computer Science""', '"" Problem Solving""', '"" Data Structures""', '"" Graph Theory""', '"" Computational Thinking""', '"" Critical Thinking""', '"" Mathematics""', '"" Software Engineering""}', '"" Computer Programming""', '"" Computational Logic""', '"" Programming Principles""', '"" Mathematical Theory & Analysis""']",0.0
175,Medical Billing and Coding Fundamentals,Coursera,MedCerts,Beginner,450.0,4.8,"['"" Leadership and Management""}', '{"" Communication""']",0.0
176,TensorFlow: Advanced Techniques,Coursera,DeepLearning.AI,Intermediate,450.0,4.8,"['"" Training""', '"" Applied Machine Learning""', '"" Machine Learning""', '"" Python Programming""', '"" Computer Vision""', '"" Network Architecture""', '"" Network Model""', '"" Computer Graphic Techniques""', '"" Strategy""}', '"" Visualization (Computer Graphics)""', '"" Artificial Neural Networks""', '"" Machine Learning Software""', '"" Human Learning""', '"" Tensorflow""', '{"" Deep Learning""', '"" Computer Programming""', '"" Machine Learning Algorithms""']",0.0
177,Applied Data Science with Python,Coursera,University of Michigan,Intermediate,450.0,4.5,"['"" Regression""', '"" Machine Learning""', '"" Data Visualization""', '"" Critical Thinking""', '"" Visualization (Computer Graphics)""', '"" Statistical Machine Learning""', '"" Data Mining""', '"" Computer Graphics""}', '"" Network Architecture""', '"" Natural Language Processing""', '"" Load""', '"" Statistical Programming""', '"" Data Analysis""', '"" Computer Programming Tools""', '"" Algorithms""', '"" Computer Networking""', '"" Exploratory Data Analysis""', '"" Network Analysis""', '"" Network Model""', '"" Data Management""', '"" Human Learning""', '"" Computer Programming""', '{"" Python Programming""', '"" Machine Learning Algorithms""', '"" Extract""', '"" Data Analysis Software""', '"" Applied Machine Learning""', '"" Graph Theory""', '"" Plot (Graphics)""', '"" General Statistics""', '"" Transform""']",0.0
178,Mathematics for Machine Learning,Coursera,Imperial College London,Beginner,450.0,4.6,"['"" Linear Algebra""', '"" Machine Learning""', '"" Python Programming""', '"" Calculus""', '"" Applied Mathematics""', '"" Regression""}', '"" Problem Solving""', '"" Mathematics""', '"" Computational Logic""', '{"" Algebra""', '"" Dimensionality Reduction""', '"" Differential Equations""', '"" Algorithms""', '"" Computer Programming""', '"" Computer Programming Tools""', '"" Machine Learning Algorithms""', '"" Statistical Analysis""', '"" Mathematical Theory & Analysis""']",0.0
179,Reinforcement Learning,Coursera,University of Alberta,Intermediate,450.0,4.7,"['"" Applied Machine Learning""', '{"" Machine Learning""', '"" Python Programming""', '"" Probability Distribution""}', '"" Decision Making""', '"" Probability & Statistics""', '"" Reinforcement Learning""', '"" Statistical Programming""', '"" Statistical Machine Learning""', '"" Artificial Neural Networks""', '"" Human Learning""', '"" Algorithms""', '"" Computer Programming""', '"" Machine Learning Algorithms""']",0.0
180,Mergers and Acquisitions,Coursera,University of Illinois at Urbana-Champaign,Intermediate,450.0,4.6,"['"" Financial Management""', '"" Market Analysis""', '"" Financial Analysis""', '"" Business Analysis""', '"" Accounting""', '"" Financial Accounting""', '"" Corporate Accouting""', '"" Finance""', '"" Data Analysis""', '"" Taxes""}', '"" Investment Management""', '"" Banking""', '{"" Mergers & Acquisitions""']",0.0
181,Leading People and Teams,Coursera,University of Michigan,Beginner,450.0,4.7,"['"" Communication""', '"" Leadership Development""', '"" Leadership and Management""', '"" Marketing""', '"" Collaboration""', '"" Business Analysis""', '"" Conflict Management""', '"" People Management""', '"" Recruitment""}', '"" Talent Management""', '"" Performance Management""', '"" Strategy""', '"" Business Communication""', '"" Business Psychology""', '"" Human Learning""', '"" Influencing""', '{"" Human Resources""', '"" Strategy and Operations""', '"" Employee Relations""', '"" People Development""', '"" People Analysis""', '"" Human Resources Operations""']",0.0
182,Fundamentals of Project Planning and Management,Coursera,University of Virginia,Beginner,35.0,4.7,"['{"" Project Management""', '"" Strategy and Operations""', '"" Planning""}', '"" Leadership and Management""']",0.0
183,The Business of Health Care,Coursera,University of Pennsylvania,Beginner,450.0,4.6,"['"" Leadership Development""', '"" Generally Accepted Accounting Principles (GAAP)""', '"" Financial Analysis""', '"" Management Accounting""', '"" Research and Design""', '"" Correlation And Dependence""', '"" Innovation""', '"" Financial Management""', '"" General Accounting""', '"" Business Analysis""', '"" Financial Accounting""', '"" Operations Management""', '"" Finance""', '"" Risk Management""}', '"" Behavioral Economics""', '"" People Management""', '"" Business Process Management""', '"" Payments""', '"" Performance Management""', '"" Decision Making""', '"" Strategy""', '"" Problem Solving""', '"" Accounting""', '"" Business Psychology""', '{"" Leadership and Management""', '"" Accounts Payable and Receivable""', '"" Strategy and Operations""', '"" Compensation""', '"" People Analysis""', '"" Insurance Sales""']",0.0
184,AI for Good,Coursera,DeepLearning.AI,Beginner,150.0,4.8,"['"" Computer Vision""', '{"" Artificial Neural Networks""', '"" Natural Language Processing""', '"" Python Programming""}', '"" Exploratory Data Analysis""']",0.0
185,Analyze Data to Answer Questions,Coursera,Google,Beginner,35.0,4.6,"['"" Spreadsheet Software""}', '"" Data Management""', '"" Microsoft Excel""', '"" SQL""', '{"" Data Analysis""']",0.0
186,Data Science: Foundations using R,Coursera,Johns Hopkins University,Beginner,450.0,4.6,"['"" Communication""', '"" Data Visualization""', '"" Critical Thinking""', '"" Big Data""', '"" Data Mining""', '"" Computer Graphics""', '"" Load""', '"" Databases""', '"" Visualization (Computer Graphics)""}', '"" Statistical Programming""', '"" Computer Programming Tools""', '"" Exploratory Data Analysis""', '"" Statistical Analysis""', '"" Programming Principles""', '"" Knitr""', '"" Problem Solving""', '"" Data Management""', '"" Computer Programming""', '"" Extract""', '"" R Programming""', '"" Computer Graphic Techniques""', '"" Data Structures""', '"" Process Analysis""', '"" Statistical Tests""', '"" Interactive Data Visualization""', '"" Computational Thinking""', '"" Plot (Graphics)""', '"" General Statistics""', '"" Transform""', '{"" Data Analysis""', '"" Basic Descriptive Statistics""']",0.0
187,Meta Marketing Analytics,Coursera,Meta,Beginner,450.0,4.7,"['"" Regression""', '"" Communication""', '"" Market Analysis""', '"" Data Visualization""', '{"" Marketing""', '"" Research and Design""', '"" Media Strategy & Planning""', '"" Storytelling""', '"" Brand Management""', '"" Business Analysis""', '"" Databases""', '"" Statistical Programming""', '"" Data Analysis""', '"" Market Research""', '"" Statistical Analysis""', '"" Probability Distribution""', '"" Marketing Management""', '"" Probability & Statistics""', '"" Data Management""', '"" Forecasting""', '"" SQL""', '"" Tableau Software""}', '"" Computer Programming""', '"" Digital Marketing""', '"" Experiment""', '"" Advertising""', '"" Python Programming""', '"" Statistical Tests""', '"" General Statistics""', '"" Basic Descriptive Statistics""']",0.0
188,OKR Certification: Leadership and Goal Setting,Coursera,Measure What Matters,Beginner,35.0,4.8,"['{"" Leadership and Management""', '"" Communication""', '"" Leadership Development""', '"" Performance Management""', '"" Business Transformation""', '"" Strategy""', '"" Strategy and Operations""', '"" Organizational Development""', '"" Critical Thinking""', '"" Professional Development""', '"" Planning""}']",0.0
189,Introduction to Artificial Intelligence (AI),Coursera,IBM,Beginner,35.0,4.7,"['"" Applied Machine Learning""', '{"" Algorithms""', '"" Computer Vision""', '"" Machine Learning""', '"" Data Science""}', '"" Artificial Neural Networks""', '"" Machine Learning Software""', '"" Data Analysis""', '"" Human Learning""', '"" Deep Learning""', '"" Machine Learning Algorithms""']",0.0
190,Achieving Personal and Professional Success,Coursera,University of Pennsylvania,Beginner,450.0,4.7,"['"" Leadership Development""', '{"" Communication""', '"" Emotional Intelligence""', '"" Decision Making""', '"" Adaptability""', '"" Innovation""}', '"" Critical Thinking""', '"" Human Learning""', '"" People Development""', '"" People Analysis""', '"" Leadership and Management""', '"" Influencing""', '"" Negotiation""', '"" Professional Development""']",0.0
