Course link,Course Code,Category,Sub Category,Name ,Instructure,Topic,Resource Type
https://ocw.mit.edu/courses/11-952-gaoming-studio-china-spring-2005/,11.952, Graduate,courses,Gaoming Studio - China,"Prof. Eran Ben-Joseph, Prof. Tunney Lee","Engineering, Architecture, Economics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/11-958-getting-things-implemented-strategy-people-performance-and-leadership-january-iap-2009/,11.958, Graduate,courses,"Getting Things Implemented: Strategy, People, Performance, and Leadership","Prof. Xavier de Souza Briggs, ","Management, Leadership, Social Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/12-009j-theoretical-environmental-analysis-spring-2015/,12.009J , Undergraduate,courses,Theoretical Environmental Analysis,"Prof. Daniel Rothman, ","Science, Earth Science, Biology","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/17-584-civil-military-relations-spring-2003/,17.584, Graduate,courses,Civil-Military Relations,"Prof. Roger Petersen, ","Humanities, Social Science, Public Administration","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/1-782-environmental-engineering-masters-of-engineering-project-fall-2007-spring-2008/,1.782, Graduate,courses,Environmental Engineering Masters of Engineering Project,"Dr. Eric Adams, Susan Murcott","Engineering, Environmental Engineering, Hydrology and Water Resource Systems","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/22-tht-undergraduate-thesis-tutorial-fall-2015/,22.THT , Undergraduate,courses,Undergraduate Thesis Tutorial,"Jane Kokernak, Christine Sherratt","Engineering, Humanities, Literature","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21g-106-chinese-vi-regular-discovering-chinese-cultures-and-societies-spring-2003/,21G.106 , Undergraduate,courses,Chinese VI (Regular): Discovering Chinese Cultures and Societies,"Tong Chen, ","Humanities, Language, Society","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21g-712-spanish-conversation-and-composition-fall-2003/,21G.712 , Undergraduate,courses,Spanish Conversation and Composition,"Douglas Morgenstern, ","Humanities, Language, Spanish","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21l-708-technologies-of-humanism-spring-2003/,21L.708 , Undergraduate,courses,Technologies of Humanism,"Dr. Kurt Fendt, ","Humanities, Literature, Media Studies","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21m-603-principles-of-design-fall-2005/,21M.603 , Undergraduate,courses,Principles of Design,"William Fregosi, Leslie Cocuzzo Held","Fine Arts, Performance Arts, Theater","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/22-615-mhd-theory-of-fusion-systems-spring-2007/,22.615, Graduate,courses,MHD Theory of Fusion Systems,"Prof. Jeffrey Freidberg, ","Science, Physics, Chemistry","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/7-29j-cellular-neurobiology-spring-2012/,7.29J , Undergraduate,courses,Cellular Neurobiology,"Prof. Troy Littleton, Prof. William Quinn","Science, Biology, Cognitive Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/7-51-graduate-biochemistry-fall-2001/,7.51, Graduate,courses,Graduate Biochemistry,"Prof. Tania Baker, Prof. Bob Sauer","Science, Biology, Biochemistry","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/cc-111-modern-conceptions-of-freedom-spring-2013/,CC.111 , Undergraduate,courses,Modern Conceptions of Freedom,"Dr. Linda Rabieh, ","Humanities, Philosophy, Political Philosophy","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/cms-615-games-for-social-change-fall-2013/,CMS.615 , Undergraduate,courses,Games for Social Change,"Scot Osterweil, ","Media Studies, Fine Arts, Digital Media","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/es-s10-drugs-and-the-brain-spring-2013/,ES.S10 , Undergraduate,courses,Drugs and the Brain,"Zak Fallows, ","Science, Health and Medicine, Biology","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/hst-934j-introduction-to-global-medicine-bioscience-technologies-disparities-strategies-spring-2010/,HST.934J , Graduate,courses,"Introduction to Global Medicine: Bioscience, Technologies, Disparities, Strategies","Prof. Mary-Jo DelVecchio Good, Prof. Michael M.J. Fischer","Engineering, Humanities, Ethics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/mas-632-conversational-computer-systems-fall-2008/,MAS.632 , Graduate,courses,Conversational Computer Systems,"Mr. Christopher Schmandt, ","Engineering, Science, Computer Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/sts-009-evolution-and-society-spring-2012/,STS.009 , Undergraduate,courses,Evolution and Society,"Prof. John Durant, Michaela Thompson","Humanities, History, History of Science and Technology","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/12-113-structural-geology-fall-2005/,12.113, Undergraduate,courses,Structural Geology,"Prof. B. Clark Burchfiel, Christopher Studnicki-Gizbert","Science, Earth Science, Geophysics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/1-84j-atmospheric-chemistry-fall-2013/,1.84J , Graduate,courses,Atmospheric Chemistry,"Prof. Jesse Kroll, ","Science, Earth Science, Energy","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/14-01-principles-of-microeconomics-fall-2018/,14.01, Undergraduate,courses,Principles of Microeconomics,"Prof. Jonathan Gruber, ","Economics, Social Science, Microeconomics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/18-726-algebraic-geometry-spring-2009/,18.726, Graduate,courses,Algebraic Geometry,"Prof. Kiran Kedlaya, ","Mathematics, Algebra and Number Theory, Topology and Geometry","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/15-356-how-to-develop-breakthrough-products-and-services-spring-2012/,15.356, Graduate,courses,How to Develop Breakthrough Products and Services,"Prof. Eric von Hippel, ","Entrepreneurship, Innovation, Business","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/15-668-people-and-organizations-fall-2010/,15.668, Undergraduate,courses,People and Organizations,"Prof. Thomas A. Kochan, ","Management, Leadership, Business","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/pe-910-physical-intelligence-january-iap-2002/,PE.910 , Undergraduate,courses,Physical Intelligence,"Noah Riskin, ","Science, Health and Medicine, Physical Education and Recreation","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/15-616-innovative-businesses-and-breakthrough-technologies-the-legal-issues-fall-2004/,15.616, Graduate,courses,Innovative Businesses and Breakthrough Technologies - The Legal Issues,"Dr. John Akula, ","Entrepreneurship, Innovation, Management","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/18-098-street-fighting-mathematics-january-iap-2008/,18.098, Undergraduate,courses,Street-Fighting Mathematics,"Sanjoy Mahajan, ","Mathematics, Computation, Calculus","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/12-803-quasi-balanced-circulations-in-oceans-and-atmospheres-fall-2009/,12.803, Graduate,courses,Quasi-Balanced Circulations in Oceans and Atmospheres,"Prof. Kerry Emanuel, ","Engineering, Science, Physics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/11-328j-urban-design-skills-observing-interpreting-and-representing-the-city-fall-2004/,11.328J , Graduate,courses,"Urban Design Skills: Observing, Interpreting, and Representing the City","Prof. Eran Ben-Joseph, ","Architecture, Social Science, Fine Arts","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/1-34-waste-containment-and-remediation-technology-spring-2004/,1.34, Graduate,courses,Waste Containment and Remediation Technology,"Dr. Peter Shanahan, ","Engineering, Civil Engineering, Environmental Engineering","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/20-102-macroepidemiology-be-102-spring-2005/,20.102, Undergraduate,courses,Macroepidemiology (BE.102),"Prof. William Thilly, ","Science, Health and Medicine, Public Health","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21g-213-high-intermediate-academic-communication-spring-2004/,21G.213 , Graduate,courses,High-Intermediate Academic Communication,"Isaiah WonHo Yoo, ","Communication, Humanities, Literature","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21a-801j-cross-cultural-investigations-technology-and-development-fall-2012/,21A.801J ," Undergraduate, Graduate",courses,Cross-Cultural Investigations: Technology and Development,"Prof. Heather Paxson, ","Social Science, Anthropology, Ethnography","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21h-104j-riots-strikes-and-conspiracies-in-american-history-fall-2010/,21H.104J , Undergraduate,courses,"Riots, Strikes, and Conspiracies in American History","Prof. Robert Fogelson, Prof. Pauline Maier","Humanities, History, Philosophy","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21h-319-race-crime-and-citizenship-in-american-law-fall-2014/,21H.319 , Undergraduate,courses,"Race, Crime, and Citizenship in American Law","Prof. Malick Ghachem, ","Humanities, History, Social Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21h-601-islam-the-middle-east-and-the-west-fall-2006/,21H.601 , Undergraduate,courses,"Islam, the Middle East, and the West","Dr. Mériam Belli, ","Humanities, History, Society","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21l-016-learning-from-the-past-drama-science-performance-spring-2009/,21L.016 , Undergraduate,courses,"Learning from the Past: Drama, Science, Performance","Prof. Diana Henderson, Prof. Janet Sonenberg","Humanities, Literature, History","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21m-542-interdisciplinary-approaches-to-musical-time-january-iap-2010/,21M.542 , Undergraduate,courses,Interdisciplinary Approaches to Musical Time,"Dr. Martin Marks, Prof. Charles Shadle","Science, Humanities, Music","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/4-107-march-portfolio-seminar-fall-2003/,4.107, Graduate,courses,MArch Portfolio Seminar,"Prof. Mark Jarzombek, Prof. Meejin Yoon","Architecture, Fine Arts, Architectural Design","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/4-619-historiography-of-islamic-architecture-fall-2014/,4.619, Graduate,courses,Historiography of Islamic Architecture,"Prof. Nasser Rabbat, ","Humanities, History, Architecture","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/4-696-a-global-history-of-architecture-writing-seminar-spring-2008/,4.696, Graduate,courses,A Global History of Architecture Writing Seminar,"Prof. Mark Jarzombek, ","Humanities, Literature, Architecture","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/6-661-receivers-antennas-and-signals-spring-2003/,6.661, Graduate,courses,"Receivers, Antennas, and Signals","Prof. David Staelin, ","Engineering, Electronics, Electrical Engineering","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/ec-s02-water-jet-technologies-spring-2005/,EC.S02 , Undergraduate,courses,Water Jet Technologies,"Kenneth Stone, Alea Teeters","Engineering, Mechanical Engineering, Mechanical Design","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/hst-723j-neural-coding-and-perception-of-sound-spring-2005/,HST.723J , Graduate,courses,Neural Coding and Perception of Sound,"Prof. M. Christian Brown, Dr. Bertrand Delgutte","Science, Health and Medicine, Biology","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21g-019-communicating-across-cultures-spring-2005/,21G.019 ," Undergraduate, Graduate",courses,Communicating Across Cultures,"Dr. Lori Breslow, Prof. Bernd Widdig","Communication, Social Science, Anthropology","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/20-104j-chemicals-in-the-environment-toxicology-and-public-health-be-104j-spring-2005/,20.104J , Undergraduate,courses,Chemicals in the Environment: Toxicology and Public Health (BE.104J),"Dr. Laura Green, Prof. James Sherley","Engineering, Science, Biological Engineering","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/8-01sc-classical-mechanics-fall-2016/,8.01SC , Undergraduate,courses,Classical Mechanics,"Prof. Deepto Chakrabarty, Dr. Peter Dourmashkin","Science, Physics, Classical Mechanics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
